path	sentence
clips\02531.mp3	可以一起挾菜、吃飯
clips\02532.mp3	不是，你們只會吵架、打架
clips\02533.mp3	你現在是笑還是哭
clips\02534.mp3	親家，看你笑得眉頭深鎖
clips\02535.mp3	強顏歡笑，眼淚往肚裡吞嗎
clips\02536.mp3	你究竟有什麼苦衷
clips\02537.mp3	嫁女兒高興啦
clips\02538.mp3	不過親家、親家母
clips\02539.mp3	嫁女兒當然會不捨
clips\02540.mp3	鴻展對家燕很好
clips\02541.mp3	我們也會疼愛家燕這個媳婦
clips\02542.mp3	不像有些人把媳婦當菲傭
clips\02543.mp3	這種媳婦真的很可憐
clips\02544.mp3	現在的公公婆婆都很疼媳婦
clips\02545.mp3	有些媳婦有苦難言
clips\02546.mp3	家燕，妳大嫂怎麼在哭呢
clips\02547.mp3	最近在想娘家
clips\02548.mp3	這種心情我最了解了
clips\02549.mp3	沒有啦，哪有什麼委屈
clips\02550.mp3	爸是氣我哥和弟
clips\02551.mp3	家龍跟家昌兄弟倆感情這麼好
clips\02552.mp3	是我弟跟大嫂吵架
clips\02553.mp3	我們婆媳有什麼話不能說的嗎
clips\02554.mp3	因為我大嫂也要用那塊地
clips\02555.mp3	說出來笑到下巴脫臼
clips\02556.mp3	兒子、媳婦吵著要分財產
clips\02557.mp3	我是一面笑、一面怕耶
clips\02558.mp3	我怕雙車他們家為了錢吵架
clips\02559.mp3	吵到最後沒錢嫁女兒
clips\02560.mp3	答應附過來的嫁妝
clips\02561.mp3	媽，家燕爸爸不會這樣
clips\02562.mp3	雙車那個人愛面子又愛吹牛
clips\02563.mp3	我看他缺錢缺到快抓狂了
clips\02564.mp3	否則兒子為什麼要賣他的土地
clips\02565.mp3	鴻展跟家燕就不用結婚了嗎
clips\02566.mp3	沒有，要結婚當然可以
clips\02567.mp3	你向張五常借的錢怎麼還
clips\02568.mp3	妳也指望嫁妝還債吧
clips\02569.mp3	債從哪裡來，錢往哪裡去
clips\02570.mp3	妳已經總之好幾句了
clips\02571.mp3	反正家燕的嫁妝如果跳票了
clips\02572.mp3	我絕對找雙車討到為止
clips\02573.mp3	還有哪裡會痛嗎
clips\02574.mp3	別人的太太是擦粉、擦香水
clips\02575.mp3	你的太太得要丈夫來擦藥
clips\02576.mp3	為人大嫂別和他計較
clips\02577.mp3	你根本不知道我為什麼生氣
clips\02578.mp3	我要打掃、煮飯、餵豬
clips\02579.mp3	我每天這麼忙碌
clips\02580.mp3	連逢年過節都不敢出門
clips\02581.mp3	怕豬沒人餵會餓著
clips\02582.mp3	家昌對我不客氣
clips\02583.mp3	連爸也對我大聲
clips\02584.mp3	一想到這個就想哭
clips\02585.mp3	妳還不原諒他
clips\02586.mp3	一家人搞成這樣
clips\02587.mp3	爸爸當然不高興
clips\02588.mp3	你不會看情勢嗎
clips\02589.mp3	如果我在爸面前原諒家昌
clips\02590.mp3	家裡那塊地真的讓他拿去賣了
clips\02591.mp3	才有辦法叫家昌把土地讓給你
clips\02592.mp3	你說啊，我怎麼不覺得委屈
clips\02593.mp3	我們夫妻可以私下商量
clips\02594.mp3	事情會比較好處理好嗎
clips\02595.mp3	我們還剩下什麼
clips\02596.mp3	就是永遠在家照顧豬圈
clips\02597.mp3	你還能夠給妻小什麼
clips\02598.mp3	非爭取不可的地步了
clips\02599.mp3	我們以後要過什麼樣的生活
clips\02600.mp3	你不擔心，我擔心
clips\02601.mp3	我不能夠不打算
clips\02602.mp3	所以土地一事
clips\02603.mp3	我會堅持到底
clips\02604.mp3	寧可爸摑我巴掌、拿棍子打我
clips\02605.mp3	像小時候做錯事一樣處罰我
clips\02606.mp3	打得瘀青都無所謂
clips\02607.mp3	我要負責什麼
clips\02608.mp3	放棄賣家裡那塊地
clips\02609.mp3	還是放棄開餐廳的計畫
clips\02610.mp3	這個問題應該是我問你才對
clips\02611.mp3	我還是想去台北開餐廳
clips\02612.mp3	但是不想再跟大嫂起衝突了
clips\02613.mp3	無論對她或大哥
clips\02614.mp3	你應該好好跟家人溝通
clips\02615.mp3	讓他們原諒你一時衝動
clips\02616.mp3	也讓他們了解你未來的想法
clips\02617.mp3	家昌，餐廳可以晚點開
clips\02618.mp3	錢也可以晚點賺
clips\02619.mp3	不過如果家人感情失和
clips\02620.mp3	好比菜煮焦了
clips\02621.mp3	不是加水就可以變回來
clips\02622.mp3	你應該比誰都清楚才對
clips\02623.mp3	爸找我，我先送妳回去
clips\02624.mp3	就是有些事想跟大家討論
clips\02625.mp3	有意見儘管提出來沒關係
clips\02626.mp3	你拿家裡那塊地跟人家簽約
clips\02627.mp3	我還是希望可以賣掉土地
clips\02628.mp3	希望大哥跟大嫂可以體諒我
clips\02629.mp3	土地的事爸說了算
clips\02630.mp3	好，我說了算
clips\02631.mp3	家昌，如果你真的不死心
clips\02632.mp3	好，那塊地你拿去賣
clips\02633.mp3	爸，家龍呢
clips\02634.mp3	是大家勤儉努力累積而來
clips\02635.mp3	不可以再回家拿半毛錢
clips\02636.mp3	家裡的動產、不動產怎麼處理
clips\02637.mp3	你無權過問
clips\02638.mp3	這裡有張聲明書
clips\02639.mp3	當兄弟姐妹面前簽名
clips\02640.mp3	土地要賣就賣，不賣就不賣
clips\02641.mp3	你現在要他簽什麼聲明書
clips\02642.mp3	他說用家裡土地賺更多錢
clips\02643.mp3	就要說到做到啊
clips\02644.mp3	是讓他知道做事要負責任
clips\02645.mp3	要他不可以回來分半毛錢
clips\02646.mp3	似乎把他當外人
clips\02647.mp3	不怕他怨你嗎
clips\02648.mp3	媽，妳不用擔心
clips\02649.mp3	彷彿要我跟家人斷絕關係
clips\02650.mp3	切斷我跟家人的感情
clips\02651.mp3	我寧可放棄賣地
clips\02672.mp3	你大哥凡事都讓你
clips\02673.mp3	你才會得寸進尺
clips\02674.mp3	你喝醉說話一直重複
clips\02675.mp3	這些話已經說過很多遍了
clips\02676.mp3	家燕要把嫁妝拿給他開餐廳
clips\02677.mp3	家燕，下來
clips\02678.mp3	現在住在鴻展家
clips\02679.mp3	你真的醉得不醒人事
clips\02680.mp3	嫁的嫁、娶的娶
clips\02681.mp3	好吧，出去啦
clips\02682.mp3	好了，剛回來要去哪裡
clips\02683.mp3	我也要出去
clips\02684.mp3	尋找我的未來
clips\02685.mp3	創造我的前途
clips\02686.mp3	爸，你說得沒錯
clips\02687.mp3	哥，我們不可以吵架哦
clips\02688.mp3	如果我們吵架爸會很傷心
clips\02689.mp3	他躺在床上休息一直喊頭痛
clips\02690.mp3	屆時爸只剩大哥、大嫂照顧了
clips\02691.mp3	家芬，照顧爸爸跟阿姨
clips\02692.mp3	兄弟姐妹會一起照顧、孝順的
clips\02693.mp3	我們養豬的大嫂不只會餵豬
clips\02694.mp3	家昌，你胡說什麼
clips\02695.mp3	接下來就換妳
clips\02696.mp3	我可能沒有那麼順利
clips\02697.mp3	我哥他們經過很多困難
clips\02698.mp3	今天才有辦法修成正果
clips\02699.mp3	不會，我相信你們的感情
clips\02700.mp3	會如同那些風車
clips\02701.mp3	如果轉到有一天停止了
clips\02702.mp3	停止了就結婚啊
clips\02703.mp3	不是結婚，是結束
clips\02704.mp3	抱歉，沒去參加妳哥的婚禮
clips\02705.mp3	沒關係，妳家發生這麼多事
clips\02706.mp3	對啊，沒去沒關係
clips\02707.mp3	妳看，今天結個婚
clips\02708.mp3	柳芳姿，妳不要拿我家的糗事
clips\02709.mp3	素帆，妳家的情形現在怎麼樣
clips\02710.mp3	魚市場的攤位已被漁會收回去
clips\02711.mp3	不過我在地上還是可以擺攤
clips\02712.mp3	我們的房子如果被法院拍賣
clips\02713.mp3	說到這個我就氣
clips\02714.mp3	不過恭喜妳
clips\02715.mp3	家昌總算公開妳這個地下情人
clips\02716.mp3	惠如，妳真要和家昌去台北嗎
clips\02717.mp3	如果我和家昌去台北
clips\02718.mp3	我媽紅蝦絕對氣炸了
clips\02719.mp3	不過也不一定
clips\02720.mp3	也許我真會不顧一切
clips\02721.mp3	跟家昌去天涯海角
clips\02722.mp3	都有啊，又嫉妒又羨慕
clips\02723.mp3	根本沒什麼好羨慕
clips\02724.mp3	因為這麼做會被人批評
clips\02725.mp3	我大嫂蓋頭紗的時候
clips\02726.mp3	娘家的家教就是最好的嫁妝
clips\02727.mp3	知道，我聽到了
clips\02728.mp3	不過對我媽媽而言
clips\02729.mp3	現金、鑽石跟黃金
clips\02730.mp3	有想過以後的嫁妝是什麼嗎
clips\02731.mp3	其實我也不曾想過
clips\02732.mp3	如果真不顧我爸媽的反對
clips\02733.mp3	跟家昌去天涯海角
clips\02734.mp3	不過我的嫁妝究竟是什麼
clips\02735.mp3	你酒量不好就別喝這麼多
clips\02736.mp3	沒有，因為看到我姐結婚
clips\02737.mp3	就就多喝兩杯了
clips\02738.mp3	惠如，妳了解嗎
clips\02739.mp3	我不能因為顧慮家裡的想法
clips\02740.mp3	一次又一次放棄我的機會
clips\02741.mp3	不過獨自出外奮鬥很辛苦
clips\02742.mp3	不管什麼行業都很競爭
clips\02743.mp3	惠如，我們倆認識這麼久了
clips\02744.mp3	現在需要的就是有人與我競爭
clips\02745.mp3	我才會越來越進步
clips\02746.mp3	等我成功那一天
clips\02747.mp3	我所做決定是正確的
clips\02748.mp3	不然妳跟我一起去台北
clips\02749.mp3	剛好可以向妳媽證明
clips\02750.mp3	我們的愛有多深
clips\02751.mp3	絕對拆散不了我們
clips\02752.mp3	不過我真的希望
clips\02753.mp3	妳可以像現在給我鼓勵、支持
clips\02754.mp3	我也不想和你分開
clips\02755.mp3	不過為了未來
clips\02756.mp3	我們一定要更努力
clips\02757.mp3	行李也還在房間
clips\02758.mp3	你怕他今晚跑去台北嗎
clips\02759.mp3	我不知道他在台北能否適應
clips\02760.mp3	家昌已經不是小孩了
clips\02761.mp3	他有心為自己理想奮鬥
clips\02762.mp3	你這個大哥應該支持他才對
clips\02763.mp3	支持，我當然支持他
clips\02764.mp3	你當然無需再擔心了
clips\02765.mp3	萬一去台北沒做出什麼成績
clips\02766.mp3	至少學到一些經驗跟教訓
clips\02767.mp3	要先準備好，計畫清楚
clips\02768.mp3	否則他在家一會兒偷印章
clips\02769.mp3	經常讓爸生氣也不是辦法
clips\02770.mp3	家昌決定去台北讓爸爸很操心
clips\02771.mp3	說來我這個大哥
clips\02772.mp3	了解弟弟、妹妹有什麼想法
clips\02773.mp3	才算盡到長子的責任
clips\02774.mp3	真的不需要自己扛下所有責任
clips\02775.mp3	你疼愛弟弟、妹妹我沒意見
clips\02776.mp3	不過有時候應該多替自己著想
clips\02777.mp3	不要讓自己在家裡受了委屈
clips\02778.mp3	我哪有受什麼委屈
clips\02779.mp3	好了，我不跟妳說這個了
clips\02780.mp3	每次說到這個你就開始逃避
clips\02781.mp3	你以為我跟弟弟、妹妹計較嗎
clips\02782.mp3	你可以為未來多一點打算
clips\02783.mp3	只是在心裡打算有什麼用
clips\02784.mp3	淑惠，我早就告訴過妳了
clips\02785.mp3	二哥，你回來了啊
clips\02786.mp3	哥，爸爸酒醒了嗎
clips\02787.mp3	爸爸傍晚就酒醒了
clips\02788.mp3	他問我你決定去台北的事
clips\02789.mp3	哥，你記得提醒爸
clips\02790.mp3	也該學會不讓爸爸操心才對
clips\02791.mp3	二哥，你真要去台北嗎
clips\02792.mp3	決定去台北我絕對支持你
clips\02793.mp3	不過要答應我一件事
clips\02794.mp3	南部小孩去台北發展
clips\02795.mp3	要比別人更努力才有出頭機會
clips\02796.mp3	所以不管在台北過得好不好
clips\02797.mp3	出去之後要把這個家放在心裡
clips\02798.mp3	如果在外面過得不順利
clips\02799.mp3	不用顧慮，直接回家
clips\02800.mp3	二哥，你常常回來哦
clips\02801.mp3	不然沒人和我鬥嘴很無聊
clips\02802.mp3	好啊，不過車票錢很貴耶
clips\02803.mp3	妳就是三八痣耶
clips\02804.mp3	我從小看你們鬥嘴到大
clips\02805.mp3	其實你爸爸捨不得你離開
clips\02806.mp3	爸，我要走了
clips\02807.mp3	就來不及去車站送他了
clips\02808.mp3	我怕如果去送他
clips\02809.mp3	跟他一起去台北
clips\02810.mp3	不是現實，是講求實際
clips\02811.mp3	我陪在他身邊理所當然啊
clips\02812.mp3	等有一天拿到、看到才是真的
clips\02813.mp3	素帆，不用跟我們客氣
clips\02814.mp3	怕自己太衝動跟家昌去台北
clips\02815.mp3	惠如，妳有這種勇氣很好耶
clips\02816.mp3	對感情是極大的考驗
clips\02817.mp3	一個男人面對花花世界
clips\02818.mp3	這一點素帆有切身之痛
clips\02819.mp3	哪天妳把在夜市買的手錶扔掉
clips\02820.mp3	我就不再提這件事
clips\02821.mp3	芳姿，如果再說我不理妳了
clips\02822.mp3	我為妳好耶，傻傻的
clips\02823.mp3	原本你爸要跟我一起來送你
clips\02824.mp3	結果朋友找他卻來不了
clips\02825.mp3	我不是等爸，是惠如
clips\02826.mp3	這麼說好像在氣你爸
clips\02827.mp3	爸不來還是爸
clips\02828.mp3	就不一定是我的女朋友了
clips\02829.mp3	爺爺，你要去車站送叔叔嗎
clips\02830.mp3	有沒有人送家昌
clips\02831.mp3	沒人餵，不會自己找飼料吃
clips\02832.mp3	去照顧豬，不用顧及你弟弟
clips\02833.mp3	不用幫你弟弟說話了
clips\02834.mp3	會當我要向他道歉
clips\02835.mp3	如果我不關心、不理會
clips\02836.mp3	好了你去餵豬
clips\02837.mp3	在這裡好好寫功課陪爺爺
clips\02838.mp3	惠如，跟我一起去台北
clips\02839.mp3	妳心裡還有我
clips\02840.mp3	怎麼了，家昌去台北了嗎
clips\02841.mp3	火車誤點，你要來嗎
clips\02842.mp3	我知道你很疼大姐跟大哥
clips\02843.mp3	既然決定了就不要怨任何人
clips\02844.mp3	也別怨家人不支持你
clips\02845.mp3	不要怨我媽瞧不起你
clips\02846.mp3	千萬別怨我不跟你去台北奮鬥
clips\02847.mp3	等我成為米其林三星主廚
clips\02848.mp3	自己在追求什麼就夠了
clips\02849.mp3	我追求的是妳
clips\02850.mp3	等待的是我們的幸福
clips\02851.mp3	過一日行一程
clips\02852.mp3	三百六十五里路呀
clips\02853.mp3	越過春夏秋冬
clips\02854.mp3	三百六十五里路呀
clips\02855.mp3	豈能讓它虛度
clips\02856.mp3	便當跟飲料帶到車上吃
clips\02857.mp3	外面的便當不好吃
clips\02858.mp3	當然吃不慣外面的便當
clips\02859.mp3	出外止止饑罷了
clips\02860.mp3	要吃妳幫我煮的便當
clips\02861.mp3	說這些話會讓你媽媽更難過
clips\02862.mp3	我怎麼捨得讓媽難過
clips\02863.mp3	我想告訴她
clips\02864.mp3	雖然我是廚師
clips\02865.mp3	不過最愛吃的還是
clips\02866.mp3	因為媽媽煮的菜
clips\02867.mp3	在我最需要鼓勵的時候
clips\02868.mp3	有最愛的媽媽和女朋友送我
clips\02869.mp3	我已經很滿足了
clips\02870.mp3	爺爺，我看到你騎腳踏車出來
clips\02871.mp3	爺爺，我們快去車站送叔叔
clips\02872.mp3	好了，好好照顧自己
clips\02873.mp3	妳媽知道妳來送家昌嗎
clips\02874.mp3	真不好意思，讓妳為難
clips\02875.mp3	我相信家昌一定會很努力
clips\02876.mp3	家昌，現在你爸在車站
clips\02877.mp3	媽，爸沒來送我沒關係
clips\02878.mp3	妳別把這件事放在心上
clips\02879.mp3	不用說這些話安慰我
clips\02880.mp3	又不是網內互打不用錢
clips\02881.mp3	有時間我會回家
clips\02882.mp3	從故鄉到異鄉
clips\02883.mp3	三百六十五里路呀
clips\02884.mp3	從少年到白頭
clips\02885.mp3	又多少三百六十五里路呀
clips\02886.mp3	三百六十五里路呀
clips\02887.mp3	豈能讓它虛度
clips\02888.mp3	多少個三百六十五里路呀
clips\02889.mp3	從故鄉到異鄉
clips\02890.mp3	三百六十五里路呀
clips\02891.mp3	從少年到白頭
clips\02892.mp3	三百六十五里長路
clips\02893.mp3	飲盡那份孤獨
clips\02894.mp3	合約書寫得清清楚楚
clips\02895.mp3	各位，我已經四處籌錢了
clips\02896.mp3	請你們多給我幾天時間，好嗎
clips\02897.mp3	知道我言出必行
clips\02898.mp3	一家大小等著生活耶
clips\02899.mp3	我們家中兒女都還沒吃啊
clips\02900.mp3	我在此慎重向你們道歉
clips\02901.mp3	放心，我們絕不會跑
clips\02902.mp3	我一定會設法籌錢給你們
clips\02903.mp3	把我女兒說得這麼難聽
clips\02904.mp3	拜託你們再給我幾天時間好嗎
clips\02905.mp3	拆房子還是要我的命
clips\02906.mp3	但是聽清楚
clips\02907.mp3	不准你們碰我女兒
clips\02908.mp3	看醫生還要花錢，沒事
clips\02909.mp3	阿帆，爸爸真對不起妳
clips\02910.mp3	還讓那群人對妳說那種話
clips\02911.mp3	爸爸看了真的好心疼
clips\02912.mp3	爸，我們都是一家人
clips\02913.mp3	共同分擔是應該的
clips\02914.mp3	妳真是一個乖巧的女孩
clips\02915.mp3	爸沒有給妳好環境
clips\02916.mp3	爸，你養我這麼多年
clips\02917.mp3	會不會覺得辛苦
clips\02918.mp3	現在我長大了
clips\02919.mp3	換我陪你承擔一些事情
clips\02920.mp3	很感謝老天爺給我這個機會
clips\02921.mp3	可以陪爸承擔這些債務
clips\02922.mp3	債務是爸惹出來的
clips\02923.mp3	不應該承擔這麼多
clips\02924.mp3	你記不記得小時候
clips\02925.mp3	很多事情我都做不來
clips\02926.mp3	你都會告訴我
clips\02927.mp3	素帆，沒關係
clips\02928.mp3	現在這句話換我告訴你
clips\02929.mp3	爸，有素帆在
clips\02930.mp3	但是也很固執
clips\02931.mp3	我這個性跟你很像
clips\02932.mp3	因為我是爸爸的女兒
clips\02933.mp3	從小至今沒讓妳過好日子
clips\02934.mp3	妳只有念到高中
clips\02935.mp3	別人穿得漂亮去約會
clips\02936.mp3	妳穿粗布衣去市場賣魚
clips\02937.mp3	每天聞腥味
clips\02938.mp3	爸爸覺得很沒用
clips\02939.mp3	我是一個沒用的爸爸
clips\02940.mp3	爸，聽我說
clips\02941.mp3	雖然我從小不常穿漂亮衣服
clips\02942.mp3	家裡也無法常吃大魚大肉
